sector_hours,utilization,capacity,load_factor
EDUUWUR34_1530_1600_E,0,28,0.0
EDUUWUR34_1600_1700_E,0,55,0.0
EDUUWUR3C_0400_0430_E,0,30,0.0
EDUUWUR3C_0600_0700_E,0,59,0.0
EDUUWUR3C_1130_1200_E,0,30,0.0
EDUUWUR3C_1200_1230_E,0,30,0.0
EDUUWUR3C_1230_1300_E,0,30,0.0
EDUUWUR3C_1300_1400_E,0,59,0.0
EDUUWUR3C_1400_1500_E,0,59,0.0
EDUUWUR3C_1500_1530_E,0,30,0.0
EDUUWUR3C_1700_1800_E,0,59,0.0
EDUUWUR3C_1800_1830_E,0,30,0.0
EDUUWUR3C_1830_1900_E,0,30,0.0
EDUUWUR3C_1900_2000_E,0,59,0.0
EDUUWUR3C_2000_2030_E,0,30,0.0
EDUUWUR3C_2030_2100_E,0,30,0.0
EDUUWUR3C_2100_2200_E,0,59,0.0
EDWWFLGBOR_0400_0430_E,0,11,0.0
EDWWBOR_0430_0500_E,0,21,0.0
EDWWBOR_0500_0600_E,0,42,0.0
EDWWBOR_0600_0700_E,0,42,0.0
EDWWBOR_0700_0800_E,0,42,0.0
EDWWBOR_0800_0900_E,0,42,0.0
EDWWBOR_0900_1000_E,0,42,0.0
EDWWBOR_1000_1100_E,0,42,0.0
EDWWBOR_1100_1130_E,0,21,0.0
EDWWBOR_1130_1200_E,0,21,0.0
EDWWBOR_1200_1300_E,0,42,0.0
EDWWBOR_1300_1400_E,0,42,0.0
EDWWBOR_1400_1500_E,0,42,0.0
EDWWBOR_1500_1600_E,0,42,0.0
EDWWBOR_1600_1700_E,0,42,0.0
EDWWBOR_1700_1800_E,0,42,0.0
EDWWBOR_1800_1900_E,0,42,0.0
EDWWBOR_1900_2000_E,0,42,0.0
EDWWBOR_2000_2030_E,0,21,0.0
EDWWBOR_2030_2100_E,0,21,0.0
EDWWDBAD_0400_0430_E,0,18,0.0
EDWWDBAD_0430_0500_E,0,18,0.0
EDWWDBAD_0500_0600_E,0,36,0.0
EDWWDBAD_0600_0700_E,0,36,0.0
EDWWDBAD_0700_0800_E,0,36,0.0
EDWWDBAD_0800_0900_E,0,36,0.0
EDWWDBAD_0900_1000_E,0,36,0.0
EDWWDBAD_1000_1100_E,0,36,0.0
EDWWDBAD_1100_1130_E,0,18,0.0
EDWWDBAD_1130_1200_E,0,18,0.0
EDWWDBAD_1200_1300_E,0,36,0.0
EDWWDBAD_1300_1400_E,0,36,0.0
EDWWDBAD_1400_1500_E,0,36,0.0
EDWWDBAD_1500_1600_E,0,36,0.0
EDWWDBAD_1600_1700_E,0,36,0.0
EDWWDBAD_1700_1800_E,0,36,0.0
EDWWDBAD_1800_1900_E,0,36,0.0
EDWWDBAD_1900_2000_E,0,36,0.0
EDWWDBAD_2000_2030_E,0,18,0.0
EDWWDBAD_2030_2100_E,0,18,0.0
EDWWDBAFL_0000_0100_E,0,16,0.0
EDWWDBAFL_0100_0200_E,0,16,0.0
EDWWDBAFL_0200_0300_E,0,16,0.0
EDWWDBAFL_0300_0400_E,0,16,0.0
EDWWDBAFL_2100_2200_E,0,16,0.0
EDWWDBAFL_2200_2300_E,0,16,0.0
EDWWDBAFL_2300_2400_E,0,16,0.0
EDWWDBAN_0500_0600_E,0,25,0.0
EDWWDBAN_0600_0700_E,0,25,0.0
EDWWDBAN_0700_0800_E,0,25,0.0
EDWWDBAN_0800_0900_E,0,25,0.0
EDWWDBAN_0900_1000_E,0,25,0.0
EDWWDBAN_1000_1100_E,0,25,0.0
EDWWDBAN_1100_1130_E,0,13,0.0
EDWWDBAN_1300_1400_E,0,25,0.0
EDWWDBAN_1400_1500_E,0,25,0.0
EDWWDBAN_1500_1600_E,0,25,0.0
EDWWDBAN_1700_1800_E,0,25,0.0
EDWWDBAN_1800_1900_E,0,25,0.0
EDWWDBAN_1900_2000_E,0,25,0.0
EDWWDBAN_2000_2030_E,0,13,0.0
EDWWDBAS_0500_0600_E,0,25,0.0
EDWWDBAS_0600_0700_E,0,25,0.0
EDWWDBAS_0700_0800_E,0,25,0.0
EDWWDBAS_0800_0900_E,0,25,0.0
EDWWDBAS_0900_1000_E,0,25,0.0
EDWWDBAS_1000_1100_E,0,25,0.0
EDWWDBAS_1100_1130_E,0,13,0.0
EDWWDBAS_1300_1400_E,0,25,0.0
EDWWDBAS_1400_1500_E,0,25,0.0
EDWWDBAS_1500_1600_E,0,25,0.0
EDWWDBAS_1700_1800_E,0,25,0.0
EDWWDBAS_1800_1900_E,0,25,0.0
EDWWDBAS_1900_2000_E,0,25,0.0
EDWWDBAS_2000_2030_E,0,13,0.0
EDWWFLG_0430_0500_E,0,20,0.0
EDWWFLG_0500_0600_E,0,39,0.0
EDWWFLG_0600_0700_E,0,39,0.0
EDWWFLG_0700_0800_E,0,39,0.0
EDWWFLG_0800_0900_E,0,39,0.0
EDWWFLG_0900_1000_E,0,39,0.0
EDWWFLG_1000_1100_E,0,39,0.0
EDWWFLG_1100_1130_E,0,20,0.0
EDWWFLG_1130_1200_E,0,20,0.0
EDWWFLG_1200_1300_E,0,39,0.0
EDWWFLG_1300_1400_E,0,39,0.0
EDWWFLG_1400_1500_E,0,39,0.0
EDWWFLG_1500_1600_E,0,39,0.0
EDWWFLG_1600_1700_E,0,39,0.0
EDWWFLG_1700_1800_E,0,39,0.0
EDWWFLG_1800_1900_E,0,39,0.0
EDWWFLG_1900_2000_E,0,39,0.0
EDWWFLG_2000_2030_E,0,20,0.0
EDWWFLG_2030_2100_E,0,20,0.0
EDWWMAR_0500_0600_E,0,42,0.0
EDWWMAR_0600_0700_E,0,42,0.0
EDWWMAR_0700_0800_E,0,42,0.0
EDWWMAR_0800_0900_E,0,42,0.0
EDWWMAR_0900_1000_E,0,42,0.0
EDWWMAR_1000_1100_E,0,42,0.0
EDWWMAR_1100_1130_E,0,21,0.0
EDWWMAR_1130_1200_E,0,21,0.0
EDWWMAR_1200_1300_E,0,42,0.0
EDWWMAR_1300_1400_E,0,42,0.0
EDWWMAR_1400_1500_E,0,42,0.0
EDWWMAR_1500_1600_E,0,42,0.0
EDWWMAR_1600_1700_E,0,42,0.0
EDWWMAR_1700_1800_E,0,42,0.0
EDWWMAR_1800_1900_E,0,42,0.0
EDWWMAR_1900_2000_E,0,42,0.0
EDWWMARMRZ_0400_0430_E,0,12,0.0
EDWWMARMRZ_0430_0500_E,0,12,0.0
EDWWMARMRZ_2000_2030_E,0,12,0.0
EDWWMARMRZ_2030_2100_E,0,12,0.0
EDWWNORDA_0000_0100_E,0,12,0.0
EDWWNORDA_0100_0200_E,0,12,0.0
EDWWNORDA_0200_0300_E,0,12,0.0
EDWWNORDA_0300_0400_E,0,12,0.0
EDWWNORDA_2100_2200_E,0,12,0.0
EDWWNORDA_2200_2300_E,0,12,0.0
EDWWNORDA_2300_2400_E,0,12,0.0
EDWWNORDB_0000_0100_E,0,25,0.0
EDWWNORDB_0100_0200_E,0,25,0.0
EDWWNORDB_0200_0300_E,0,25,0.0
EDWWNORDB_0300_0400_E,0,25,0.0
EDWWNORDB_0400_0430_E,0,13,0.0
EDWWNORDB_0430_0500_E,0,13,0.0
EDWWNORDB_0500_0530_E,0,13,0.0
EDWWNORDB_2030_2100_E,0,13,0.0
EDWWNORDB_2100_2200_E,0,25,0.0
EDWWNORDB_2200_2300_E,0,25,0.0
EDWWNORDB_2300_2400_E,0,25,0.0
EDWWALR_0430_0500_E,0,20,0.0
EDWWALR_0500_0530_E,0,20,0.0
EDWWALR_0530_0600_E,0,20,0.0
EDWWALR_0600_0700_E,0,39,0.0
EDWWALR_0700_0800_E,0,39,0.0
EDWWALR_0800_0900_E,0,39,0.0
EDWWALR_0900_1000_E,0,39,0.0
EDWWALR_1000_1100_E,0,39,0.0
EDWWALR_1100_1130_E,0,20,0.0
EDWWALR_1130_1200_E,0,20,0.0
EDWWALR_1200_1300_E,0,39,0.0
EDWWALR_1300_1400_E,0,39,0.0
EDWWALR_1400_1430_E,0,20,0.0
EDWWALR_1430_1500_E,0,20,0.0
EDWWALR_1500_1600_E,0,39,0.0
EDWWALR_1600_1700_E,0,39,0.0
EDWWALR_1700_1800_E,0,39,0.0
EDWWALR_1800_1900_E,0,39,0.0
EDWWALR_1900_2000_E,0,39,0.0
EDWWEID_0530_0600_E,0,17,0.0
EDWWEID_0600_0700_E,0,33,0.0
EDWWEID_0700_0800_E,0,33,0.0
EDWWEID_0800_0900_E,0,33,0.0
EDWWEID_0900_1000_E,0,33,0.0
EDWWEID_1000_1100_E,0,33,0.0
EDWWEID_1100_1130_E,0,17,0.0
EDWWEID_1130_1200_E,0,17,0.0
EDWWEID_1200_1300_E,0,33,0.0
EDWWEID_1300_1400_E,0,33,0.0
EDWWEID_1400_1430_E,0,17,0.0
EDWWEID_1430_1500_E,0,17,0.0
EDWWEID_1500_1600_E,0,33,0.0
EDWWEID_1600_1700_E,0,33,0.0
EDWWEID_1700_1800_E,0,33,0.0
EDWWEID_1800_1900_E,0,33,0.0
EDWWEID_1900_2000_E,0,33,0.0
EDWWEID_2000_2030_E,0,17,0.0
EDWWEMSC_0430_0500_E,0,16,0.0
EDWWEMSC_0500_0600_E,0,32,0.0
EDWWEMSC_0600_0700_E,0,32,0.0
EDWWEMSC_0700_0800_E,0,32,0.0
EDWWEMSC_0800_0900_E,0,32,0.0
EDWWEMSC_0900_1000_E,0,32,0.0
EDWWEMSC_1000_1100_E,0,32,0.0
EDWWEMSC_1100_1200_E,0,32,0.0
EDWWEMSC_1200_1300_E,0,32,0.0
EDWWEMSC_1300_1400_E,0,32,0.0
EDWWEMSC_1400_1500_E,0,32,0.0
EDWWEMSC_1500_1600_E,0,32,0.0
EDWWEMSC_1600_1700_E,0,32,0.0
EDWWEMSC_1700_1800_E,0,32,0.0
EDWWEMSC_1800_1900_E,0,32,0.0
EDWWEMSC_1900_2000_E,0,32,0.0
EDWWFRI_0530_0600_E,0,15,0.0
EDWWFRI_0600_0700_E,0,30,0.0
EDWWFRI_0700_0800_E,0,30,0.0
EDWWFRI_0800_0900_E,0,30,0.0
EDWWFRI_0900_1000_E,0,30,0.0
EDWWFRI_1000_1100_E,0,30,0.0
EDWWFRI_1100_1130_E,0,15,0.0
EDWWFRI_1130_1200_E,0,15,0.0
EDWWFRI_1200_1300_E,0,30,0.0
EDWWFRI_1300_1400_E,0,30,0.0
EDWWFRI_1400_1430_E,0,15,0.0
EDWWFRI_1430_1500_E,0,15,0.0
EDWWFRI_1500_1600_E,0,30,0.0
EDWWFRI_1600_1700_E,0,30,0.0
EDWWFRI_1700_1800_E,0,30,0.0
EDWWFRI_1800_1900_E,0,30,0.0
EDWWFRI_1900_2000_E,0,30,0.0
EDWWFRI_2000_2030_E,0,15,0.0
EDWWHAMC_0400_0430_E,0,18,0.0
EDWWHAMC_0430_0500_E,0,18,0.0
EDWWHAMC_0500_0530_E,0,18,0.0
EDWWHAMC_0530_0600_E,0,18,0.0
EDWWHAMC_0600_0700_E,0,36,0.0
EDWWHAMC_0700_0800_E,0,36,0.0
EDWWHAMC_0900_1000_E,0,36,0.0
EDWWHAMC_1000_1100_E,0,36,0.0
EDWWHAMC_1130_1200_E,0,18,0.0
EDWWHAMC_1200_1300_E,0,36,0.0
EDWWHAMC_1300_1400_E,0,36,0.0
EDWWHAMC_1400_1430_E,0,18,0.0
EDWWHAMC_1800_1900_E,0,36,0.0
EDWWHAMC_1900_2000_E,0,36,0.0
EDWWHAMC_2000_2030_E,0,18,0.0
EDWWHAMC_2030_2100_E,0,18,0.0
EDWWHAME_0800_0900_E,0,31,0.0
EDWWHAME_1100_1130_E,0,16,0.0
EDWWHAME_1430_1500_E,0,16,0.0
EDWWHAME_1500_1600_E,0,31,0.0
EDWWHAME_1600_1700_E,0,31,0.0
EDWWHAME_1700_1800_E,0,31,0.0
EDWWHAMW_0800_0900_E,0,33,0.0
EDWWHAMW_1100_1130_E,0,17,0.0
EDWWHAMW_1430_1500_E,0,17,0.0
EDWWHAMW_1500_1600_E,0,33,0.0
EDWWHAMW_1600_1700_E,0,33,0.0
EDWWHAMW_1700_1800_E,0,33,0.0
EDWWHAN_0000_0100_E,0,25,0.0
EDWWHAN_0100_0200_E,0,25,0.0
EDWWHAN_0200_0300_E,0,25,0.0
EDWWHAN_0300_0400_E,0,25,0.0
EDWWHAN_0400_0430_E,0,13,0.0
EDWWHAN_0430_0500_E,0,13,0.0
EDWWHAN_0500_0600_E,0,25,0.0
EDWWHAN_0600_0700_E,0,25,0.0
EDWWHAN_0700_0800_E,0,25,0.0
EDWWHAN_0800_0900_E,0,25,0.0
EDWWHAN_0900_1000_E,0,25,0.0
EDWWHAN_1000_1100_E,0,25,0.0
EDWWHAN_1100_1200_E,0,25,0.0
EDWWHAN_1200_1300_E,0,25,0.0
EDWWHAN_1300_1400_E,0,25,0.0
EDWWHAN_1400_1500_E,0,25,0.0
EDWWHAN_1500_1600_E,0,25,0.0
EDWWHAN_1600_1700_E,0,25,0.0
EDWWHAN_1700_1800_E,0,25,0.0
EDWWHAN_1800_1900_E,0,25,0.0
EDWWHAN_1900_2000_E,0,25,0.0
EDWWHAN_2000_2100_E,0,25,0.0
EDWWHAN_2100_2200_E,0,25,0.0
EDWWHAN_2200_2300_E,0,25,0.0
EDWWHAN_2300_2400_E,0,25,0.0
EDWWHEI_0430_0500_E,0,18,0.0
EDWWHEI_0500_0530_E,0,18,0.0
EDWWHEI_0530_0600_E,0,18,0.0
EDWWHEI_0600_0700_E,0,36,0.0
EDWWHEI_0700_0800_E,0,36,0.0
EDWWHEI_0800_0900_E,0,36,0.0
EDWWHEI_0900_1000_E,0,36,0.0
EDWWHEI_1000_1100_E,0,36,0.0
EDWWHEI_1100_1130_E,0,18,0.0
EDWWHEI_1130_1200_E,0,18,0.0
EDWWHEI_1200_1300_E,0,36,0.0
EDWWHEI_1300_1400_E,0,36,0.0
EDWWHEI_1400_1430_E,0,18,0.0
EDWWHEI_1430_1500_E,0,18,0.0
EDWWHEI_1500_1600_E,0,36,0.0
EDWWHEI_1600_1700_E,0,36,0.0
EDWWHEI_1700_1800_E,0,36,0.0
EDWWHEI_1800_1900_E,0,36,0.0
EDWWHEI_1900_2000_E,0,36,0.0
EDWWHEIC_0400_0430_E,0,16,0.0
EDWWHEIC_2000_2030_E,0,16,0.0
EDWWHEIC_2030_2100_E,0,16,0.0
EDWWHRZ_0430_0500_E,0,19,0.0
EDWWHRZ_0500_0600_E,0,38,0.0
EDWWHRZ_0600_0700_E,0,38,0.0
EDWWHRZ_0700_0800_E,0,38,0.0
EDWWHRZ_0800_0900_E,0,38,0.0
EDWWHRZ_0900_1000_E,0,38,0.0
EDWWHRZ_1000_1100_E,0,38,0.0
EDWWHRZ_1100_1200_E,0,38,0.0
EDWWHRZ_1200_1300_E,0,38,0.0
EDWWHRZ_1300_1400_E,0,38,0.0
EDWWHRZ_1400_1500_E,0,38,0.0
EDWWHRZ_1500_1600_E,0,38,0.0
EDWWHRZ_1600_1700_E,0,38,0.0
EDWWHRZ_1700_1800_E,0,38,0.0
EDWWHRZ_1800_1900_E,0,38,0.0
EDWWHRZ_1900_2000_E,0,38,0.0
EDWWMRZ_0500_0600_E,0,30,0.0
EDWWMRZ_0600_0700_E,0,30,0.0
EDWWMRZ_0700_0800_E,0,30,0.0
EDWWMRZ_0800_0900_E,0,30,0.0
EDWWMRZ_0900_1000_E,0,30,0.0
EDWWMRZ_1000_1100_E,0,30,0.0
EDWWMRZ_1100_1130_E,0,15,0.0
EDWWMRZ_1130_1200_E,0,15,0.0
EDWWMRZ_1200_1300_E,0,30,0.0
EDWWMRZ_1300_1400_E,0,30,0.0
EDWWMRZ_1400_1500_E,0,30,0.0
EDWWMRZ_1500_1600_E,0,30,0.0
EDWWMRZ_1600_1700_E,0,30,0.0
EDWWMRZ_1700_1800_E,0,30,0.0
EDWWMRZ_1800_1900_E,0,30,0.0
EDWWMRZ_1900_2000_E,0,30,0.0
EDWWEAST1_0000_0100_E,0,20,0.0
EDWWEAST1_0100_0200_E,0,20,0.0
EDWWEAST1_0200_0300_E,0,20,0.0
EDWWEAST1_0300_0400_E,0,20,0.0
EDWWEAST1_2100_2200_E,0,20,0.0
EDWWEAST1_2200_2300_E,0,20,0.0
EDWWEAST1_2300_2400_E,0,20,0.0
EDWWSOUTH_0000_0100_E,0,32,0.0
EDWWSOUTH_0100_0200_E,0,32,0.0
EDWWSOUTH_0200_0300_E,0,32,0.0
EDWWSOUTH_0300_0400_E,0,32,0.0
EDWWSOUTH_0400_0430_E,0,16,0.0
EDWWSOUTH_2000_2100_E,0,32,0.0
EDWWSOUTH_2100_2200_E,0,32,0.0
EDWWSOUTH_2200_2300_E,0,32,0.0
EDWWSOUTH_2300_2400_E,0,32,0.0
EETNTA_0000_0100_E,0,10,0.0
EETNTA_0100_0200_E,0,10,0.0
EETNTA_0200_0300_E,0,10,0.0
EETNTA_0300_0400_E,0,10,0.0
EETNTA_0400_0500_E,0,10,0.0
EETNTA_0500_0600_E,0,10,0.0
EETNTA_0600_0700_E,0,10,0.0
EETNTA_0700_0800_E,0,10,0.0
EETNTA_0800_0900_E,0,10,0.0
EETNTA_0900_1000_E,0,10,0.0
EETNTA_1000_1100_E,0,10,0.0
EETNTA_1100_1200_E,0,10,0.0
EETNTA_1200_1300_E,0,10,0.0
EETNTA_1300_1400_E,0,10,0.0
EETNTA_1400_1500_E,0,10,0.0
EETNTA_1500_1600_E,0,10,0.0
EETNTA_1600_1700_E,0,10,0.0
EETNTA_1700_1800_E,0,10,0.0
EETNTA_1800_1900_E,0,10,0.0
EETNTA_1900_2000_E,0,10,0.0
EETNTA_2000_2100_E,0,10,0.0
EETNTA_2100_2200_E,0,10,0.0
EETNTA_2200_2300_E,0,10,0.0
EETNTA_2300_2400_E,0,10,0.0
EETTALL_0000_0100_E,0,30,0.0
EETTALL_0100_0200_E,0,30,0.0
EETTALL_0200_0300_E,0,30,0.0
EETTALL_0300_0400_E,0,30,0.0
EETTALL_0400_0500_E,0,30,0.0
EETTALL_0500_0600_E,0,30,0.0
EETTALL_0600_0700_E,0,30,0.0
EETTALL_0700_0800_E,0,30,0.0
EETTALL_0800_0900_E,0,30,0.0
EETTALL_1600_1700_E,0,30,0.0
EETTALL_1700_1800_E,0,30,0.0
EETTALL_1800_1900_E,0,30,0.0
EETTALL_1900_2000_E,0,30,0.0
EETTALL_2000_2100_E,0,30,0.0
EETTALL_2100_2200_E,0,30,0.0
EETTALL_2200_2300_E,0,30,0.0
EETTALL_2300_2400_E,0,30,0.0
EETTEST_0900_1000_E,0,40,0.0
EETTEST_1000_1100_E,0,40,0.0
EETTEST_1100_1200_E,0,40,0.0
EETTEST_1200_1300_E,0,40,0.0
EETTEST_1300_1400_E,0,40,0.0
EETTEST_1400_1500_E,0,40,0.0
EETTEST_1500_1600_E,0,40,0.0
EETTWES_0900_1000_E,0,43,0.0
EETTWES_1000_1100_E,0,43,0.0
EETTWES_1100_1200_E,0,43,0.0
EETTWES_1200_1300_E,0,43,0.0
EETTWES_1300_1400_E,0,43,0.0
EETTWES_1400_1500_E,0,43,0.0
EETTWES_1500_1600_E,0,43,0.0
EFINALL_0000_0100_E,0,24,0.0
EFINALL_0100_0200_E,0,24,0.0
EFINALL_0200_0300_E,0,24,0.0
EFINALL_0300_0320_E,0,8,0.0
EFINALL_1740_1800_E,0,8,0.0
EFINALL_1800_1900_E,0,24,0.0
EFINALL_1900_2000_E,0,24,0.0
EFINALL_2000_2100_E,0,24,0.0
EFINALL_2100_2200_E,0,24,0.0
EFINALL_2200_2300_E,0,24,0.0
EFINALL_2300_2400_E,0,24,0.0
EFINHJ_0440_0500_E,0,11,0.0
EFINHJ_0500_0540_E,0,22,0.0
EFINHJ_0940_1000_E,0,11,0.0
EFINHJ_1000_1100_E,0,32,0.0
EFINHJ_1100_1120_E,0,11,0.0
EFINHJ_1120_1200_E,0,22,0.0
EFINHJ_1200_1220_E,0,11,0.0
EFINEFG_1120_1200_E,0,19,0.0
EFINEFG_1200_1220_E,0,10,0.0
EFINEFG_1320_1400_E,0,19,0.0
EFINABCD_1120_1200_E,0,20,0.0
EFINABCD_1200_1220_E,0,10,0.0
EFINABCD_1320_1400_E,0,20,0.0
EFINKLMN_1120_1200_E,0,18,0.0
EFINKLMN_1200_1220_E,0,9,0.0
EFINGKLMN_0440_0500_E,0,9,0.0
EFINGKLMN_0500_0540_E,0,18,0.0
EFINGKLMN_0940_1000_E,0,9,0.0
EFINGKLMN_1000_1100_E,0,26,0.0
EFINGKLMN_1100_1120_E,0,9,0.0
EFINABCDEF_0320_0400_E,0,19,0.0
EFINABCDEF_0400_0440_E,0,19,0.0
EFINABCDEF_0440_0500_E,0,10,0.0
EFINABCDEF_0500_0540_E,0,19,0.0
EFINABCDEF_0540_0600_E,0,10,0.0
EFINABCDEF_0600_0700_E,0,28,0.0
EFINABCDEF_0700_0800_E,0,28,0.0
EFINABCDEF_0800_0900_E,0,28,0.0
EFINABCDEF_0900_0940_E,0,19,0.0
EFINABCDEF_0940_1000_E,0,10,0.0
EFINABCDEF_1000_1100_E,0,28,0.0
EFINABCDEF_1100_1120_E,0,10,0.0
EFINABCDEF_1220_1300_E,0,19,0.0
EFINABCDEF_1300_1320_E,0,10,0.0
EFINABCDEF_1400_1500_E,0,28,0.0
EFINABCDEF_1500_1600_E,0,28,0.0
EFINABCDEF_1600_1700_E,0,28,0.0
EFINABCDEF_1700_1740_E,0,19,0.0
EFINHJKLMN_1320_1400_E,0,16,0.0
EFIN7GN_0320_0400_E,0,16,0.0
EFIN7GN_0400_0440_E,0,16,0.0
EFIN7GN_0540_0600_E,0,8,0.0
EFIN7GN_0600_0700_E,0,24,0.0
EFIN7GN_0700_0800_E,0,24,0.0
EFIN7GN_0800_0900_E,0,24,0.0
EFIN7GN_0900_0940_E,0,16,0.0
EFIN7GN_1220_1300_E,0,16,0.0
EFIN7GN_1300_1320_E,0,8,0.0
EFIN7GN_1400_1500_E,0,24,0.0
EFIN7GN_1500_1600_E,0,24,0.0
EFIN7GN_1600_1700_E,0,24,0.0
EFIN7GN_1700_1740_E,0,16,0.0
EGTT01LUW_0430_0500_E,0,33,0.0
EGTT01LUW_0500_0600_E,0,66,0.0
EGTT01LUW_0600_0700_E,0,66,0.0
EGTT01LUW_0700_0800_E,0,66,0.0
EGTT01LUW_0800_0900_E,0,66,0.0
EGTT01LUW_0900_1000_E,0,66,0.0
EGTT01LUW_1000_1100_E,0,66,0.0
EGTT01LUW_1100_1200_E,0,66,0.0
EGTT01LUW_1200_1300_E,0,66,0.0
EGTT01LUW_1300_1400_E,0,66,0.0
EGTT01LUW_1400_1500_E,0,66,0.0
EGTT01LUW_1500_1600_E,0,66,0.0
EGTT01LUW_1600_1700_E,0,66,0.0
EGTT01LUW_1700_1800_E,0,66,0.0
EGTT01LUW_1800_1900_E,0,66,0.0
EGTT01LUW_1900_2000_E,0,66,0.0
EGTT02LUE_0430_0500_E,0,28,0.0
EGTT02LUE_0500_0600_E,0,55,0.0
EGTT02LUE_0600_0700_E,0,55,0.0
EGTT02LUE_0700_0800_E,0,55,0.0
EGTT02LUE_0800_0900_E,0,55,0.0
EGTT02LUE_0900_1000_E,0,55,0.0
EGTT02LUE_1000_1100_E,0,55,0.0
EGTT02LUE_1100_1200_E,0,55,0.0
EGTT02LUE_1200_1300_E,0,55,0.0
EGTT02LUE_1300_1400_E,0,55,0.0
EGTT02LUE_1400_1500_E,0,55,0.0
EGTT02LUE_1500_1600_E,0,55,0.0
EGTT02LUE_1600_1700_E,0,55,0.0
EGTT02LUE_1700_1800_E,0,55,0.0
EGTT02LUE_1800_1900_E,0,55,0.0
EGTT02LUE_1900_2000_E,0,55,0.0
EGTT03LKS_0530_0600_E,0,16,0.0
EGTT03LKS_0600_0700_E,0,32,0.0
EGTT03LKS_0700_0800_E,0,32,0.0
EGTT03LKS_0800_0900_E,0,32,0.0
EGTT03LKS_0900_1000_E,0,32,0.0
EGTT03LKS_1000_1100_E,0,32,0.0
EGTT03LKS_1100_1200_E,0,32,0.0
EGTT03LKS_1200_1300_E,0,32,0.0
EGTT03LKS_1300_1400_E,0,32,0.0
EGTT03LKS_1400_1500_E,0,32,0.0
EGTT03LKS_1500_1600_E,0,32,0.0
EGTT03LKS_1600_1700_E,0,32,0.0
EGTT03LKS_1700_1800_E,0,32,0.0
EGTT03LKS_1800_1900_E,0,32,0.0
EGTT03LKS_1900_2000_E,0,32,0.0
EGTT03LKS_2000_2100_E,0,32,0.0
EGTT04LKS_0530_0600_E,0,26,0.0
EGTT04LKS_0600_0700_E,0,52,0.0
EGTT04LKS_0700_0800_E,0,52,0.0
EGTT04LKS_0800_0900_E,0,52,0.0
EGTT04LKS_0900_1000_E,0,52,0.0
EGTT04LKS_1000_1100_E,0,52,0.0
EGTT04LKS_1100_1200_E,0,52,0.0
EGTT04LKS_1200_1300_E,0,52,0.0
EGTT04LKS_1300_1400_E,0,52,0.0
EGTT04LKS_1400_1500_E,0,52,0.0
EGTT04LKS_1500_1600_E,0,52,0.0
EGTT04LKS_1600_1700_E,0,52,0.0
EGTT04LKS_1700_1800_E,0,52,0.0
EGTT04LKS_1800_1900_E,0,52,0.0
EGTT04LKS_1900_2000_E,0,52,0.0
EGTT04LKS_2000_2100_E,0,52,0.0
EGTT05BCN_0530_0600_E,0,18,0.0
EGTT05BCN_0600_0700_E,0,36,0.0
EGTT05BCN_0700_0800_E,0,36,0.0
EGTT05BCN_0800_0900_E,0,36,0.0
EGTT05BCN_0900_1000_E,0,36,0.0
EGTT05BCN_1000_1100_E,0,36,0.0
EGTT05BCN_1100_1200_E,0,36,0.0
EGTT05BCN_1200_1300_E,0,36,0.0
EGTT05BCN_1300_1400_E,0,36,0.0
EGTT05BCN_1400_1500_E,0,36,0.0
EGTT05BCN_1500_1600_E,0,36,0.0
EGTT05BCN_1600_1700_E,0,36,0.0
EGTT05BCN_1700_1800_E,0,36,0.0
EGTT05BCN_1800_1900_E,0,36,0.0
EGTT05BCN_1900_2000_E,0,36,0.0
EGTT05BCN_2000_2100_E,0,36,0.0
EGTT06BHD_0530_0600_E,0,15,0.0
EGTT06BHD_0600_0700_E,0,30,0.0
EGTT06BHD_0700_0800_E,0,30,0.0
EGTT06BHD_0800_0900_E,0,30,0.0
EGTT06BHD_0900_1000_E,0,30,0.0
EGTT06BHD_1000_1100_E,0,30,0.0
EGTT06BHD_1100_1200_E,0,30,0.0
EGTT06BHD_1200_1300_E,0,30,0.0
EGTT06BHD_1300_1400_E,0,30,0.0
EGTT06BHD_1400_1500_E,0,30,0.0
EGTT06BHD_1500_1600_E,0,30,0.0
EGTT06BHD_1600_1700_E,0,30,0.0
EGTT06BHD_1700_1800_E,0,30,0.0
EGTT06BHD_1800_1900_E,0,30,0.0
EGTT06BHD_1900_2000_E,0,30,0.0
EGTT06BHD_2000_2100_E,0,30,0.0
EGTT07WIR_0530_0600_E,0,14,0.0
EGTT07WIR_0600_0700_E,0,28,0.0
EGTT07WIR_0700_0800_E,0,28,0.0
EGTT07WIR_0800_0900_E,0,28,0.0
EGTT07WIR_0900_1000_E,0,28,0.0
EGTT07WIR_1000_1100_E,0,28,0.0
EGTT07WIR_1100_1200_E,0,28,0.0
EGTT07WIR_1200_1300_E,0,28,0.0
EGTT07WIR_1300_1400_E,0,28,0.0
EGTT07WIR_1400_1500_E,0,28,0.0
EGTT07WIR_1500_1600_E,0,28,0.0
EGTT07WIR_1600_1700_E,0,28,0.0
EGTT07WIR_1700_1800_E,0,28,0.0
EGTT07WIR_1800_1900_E,0,28,0.0
EGTT07WIR_1900_2000_E,0,28,0.0
EGTT07WIR_2000_2100_E,0,28,0.0
EGTT08STU_0530_0600_E,0,18,0.0
EGTT08STU_0600_0700_E,0,35,0.0
